"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel"
"FF",2019-07-06,98.3,-2.0745,5.9729,"Justin Bour",571506,543037,NA,"called_strike",NA,NA,NA,NA,8,NA,"R","L","R","HOU","LAA","S",NA,NA,0,0,2019,-0.9268,1.4853,-0.1756,2.1906,NA,NA,NA,2,4,"Top",NA,NA,NA,NA,455139,NA,"190707_001111",7.2276,-142.6718,-8.0487,-14.2936,36.9811,-10.4401,3.53,1.7,NA,NA,NA,97.18,2476,6.086,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.4133,NA,NA,NA,NA,NA,NA,NA,26,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"SL",2019-07-06,91.2,-1.8818,5.9265,"Andrelton Simmons",592743,543037,"field_out","hit_into_play",NA,NA,NA,NA,8,"Andrelton Simmons lines out to shortstop Alex Bregman.","R","R","R","HOU","LAA","X",6,"line_drive",1,1,2019,-0.0111,0.9525,-0.0207,1.8973,NA,NA,NA,1,4,"Top",103.5,143.64,NA,NA,455139,NA,"190707_001032",4.7051,-132.6958,-6.3187,-1.0755,26.6191,-19.8151,3.35,1.62,181,83.8,11.6,91.486,2424,6.328,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.1719,0.69,0.638,0,1,0,0,4,25,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FF",2019-07-06,96,-1.8409,5.9398,"Andrelton Simmons",592743,543037,NA,"called_strike",NA,NA,NA,NA,9,NA,"R","R","R","HOU","LAA","S",NA,NA,1,0,2019,-0.9521,1.4268,0.3957,1.7233,NA,NA,NA,1,4,"Top",NA,NA,NA,NA,455139,NA,"190707_001010",8.0672,-139.2493,-8.6852,-14.3138,34.9635,-11.8165,3.35,1.62,NA,NA,NA,95.397,2404,6.387,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.1127,NA,NA,NA,NA,NA,NA,NA,25,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF",2019-07-06,97.9,-1.8371,6.027,"Andrelton Simmons",592743,543037,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","HOU","LAA","B",NA,NA,0,0,2019,-0.9767,1.4544,1.3511,3.0336,NA,NA,NA,1,4,"Top",NA,NA,NA,NA,455139,NA,"190707_000954",10.7601,-141.9465,-5.7731,-15.7288,36.4626,-11.6403,3.35,1.62,NA,NA,NA,96.724,2493,6.097,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.4021,NA,NA,NA,NA,NA,NA,NA,25,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"CH",2019-07-06,89.3,-2.063,5.7662,"Kole Calhoun",594777,543037,"field_out","hit_into_play",NA,NA,NA,NA,4,"Kole Calhoun flies out sharply to center fielder Jake Marisnick.","R","L","R","HOU","LAA","X",8,"fly_ball",1,1,2019,-1.1995,1.0684,-0.5561,2.6772,NA,NA,NA,0,4,"Top",102.12,44.36,NA,NA,455139,NA,"190707_000929",6.3502,-129.8972,-3.884,-15.1635,28.529,-19.2549,3.35,1.62,369,101,36.8,90.023,1813,6.863,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,53.6368,0.313,0.583,0,1,0,0,5,24,3,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",1
"CH",2019-07-06,90.4,-2.156,5.7813,"Kole Calhoun",594777,543037,NA,"foul",NA,NA,NA,NA,4,NA,"R","L","R","HOU","LAA","S",NA,NA,1,0,2019,-1.3354,0.731,-0.8011,2.3887,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,455139,NA,"190707_000809",6.2561,-131.5138,-4.0884,-16.8904,27.7367,-22.9943,3.04,1.43,12,75.4,-11.3,90.721,1704,6.485,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.0141,NA,NA,NA,NA,NA,NA,NA,24,2,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"FF",2019-07-06,98.2,-2.0559,5.8923,"Kole Calhoun",594777,543037,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","HOU","LAA","B",NA,NA,0,0,2019,-1.0864,1.4971,0.9923,1.1735,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,455139,NA,"190707_000751",10.8736,-142.3439,-10.8513,-17.4839,32.2815,-9.2067,3.04,1.43,NA,NA,NA,98.804,2555,6.812,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,53.6877,NA,NA,NA,NA,NA,NA,NA,24,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"SL",2019-07-06,91.6,-2.097,5.8859,"Shohei Ohtani",660271,543037,"strikeout","swinging_strike",NA,NA,NA,NA,9,"Shohei Ohtani strikes out swinging.","R","L","R","HOU","LAA","S",2,NA,2,2,2019,0.3454,0.5294,0.7949,1.623,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455139,NA,"190706_235751",6.5437,-133.1968,-6.0487,2.8026,26.5764,-24.8779,3.3,1.58,NA,NA,NA,91.625,2651,6.185,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.3148,NA,NA,0,1,0,0,NA,19,7,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-07-06,99.8,-2.0975,5.862,"Shohei Ohtani",660271,543037,NA,"foul",NA,NA,NA,NA,5,NA,"R","L","R","HOU","LAA","S",NA,NA,2,2,2019,-0.9711,1.5146,-0.2365,2.3314,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455139,NA,"190706_235732",7.3421,-144.9727,-7.7821,-15.3097,35.0095,-9.4163,3.3,1.58,178,79.1,15.7,99.148,2579,6.097,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.4023,NA,NA,NA,NA,NA,NA,NA,19,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"FF",2019-07-06,99.3,-1.9764,5.8835,"Shohei Ohtani",660271,543037,NA,"foul",NA,NA,NA,NA,5,NA,"R","L","R","HOU","LAA","S",NA,NA,2,2,2019,-1.0907,1.2675,0.0734,2.3403,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455139,NA,"190706_235712",8.1854,-144.3526,-7.268,-17.1921,33.3907,-12.9216,3.3,1.58,324,93.9,37.7,99.498,2444,6.44,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.0594,NA,NA,NA,NA,NA,NA,NA,19,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"CH",2019-07-06,91,-1.9964,5.7062,"Shohei Ohtani",660271,543037,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","HOU","LAA","B",NA,NA,1,2,2019,-1.3615,0.977,-1.0782,1.8659,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455139,NA,"190706_235641",5.2004,-132.3483,-5.8103,-17.0442,27.7137,-19.7238,3.3,1.58,NA,NA,NA,90.934,1638,6.236,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.2633,NA,NA,NA,NA,NA,NA,NA,19,4,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-07-06,97.7,-1.9085,5.9313,"Shohei Ohtani",660271,543037,NA,"swinging_strike",NA,NA,NA,NA,2,NA,"R","L","R","HOU","LAA","S",NA,NA,1,1,2019,-0.8711,1.3171,0.0519,3.198,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455139,NA,"190706_235611",7.3798,-142.2001,-4.9826,-13.6707,32.5891,-13.1145,3.3,1.58,NA,NA,NA,98.538,2439,6.745,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,53.7544,NA,NA,NA,NA,NA,NA,NA,19,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"SL",2019-07-06,88.5,-1.8848,5.9993,"Shohei Ohtani",660271,543037,NA,"swinging_strike",NA,NA,NA,NA,12,NA,"R","L","R","HOU","LAA","S",NA,NA,1,0,2019,0.4444,0.3347,0.4217,3.6245,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455139,NA,"190706_235549",4.6853,-128.8666,-0.4638,4.0059,24.667,-28.6115,3.3,1.58,NA,NA,NA,88.224,2542,5.904,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.596,NA,NA,NA,NA,NA,NA,NA,19,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"KC",2019-07-06,84.5,-2.0608,5.9557,"Shohei Ohtani",660271,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","HOU","LAA","B",NA,NA,0,0,2019,1.2398,-0.9544,-0.3274,3.8778,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455139,NA,"190706_235529",1.6172,-122.7253,3.3668,11.7463,26.2263,-42.4805,3.3,1.58,NA,NA,NA,82.876,2938,5.495,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,55.0041,NA,NA,NA,NA,NA,NA,NA,19,1,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-07-06,98.1,-2.0422,5.862,"Mike Trout",545361,543037,"grounded_into_double_play","hit_into_play",NA,NA,NA,NA,4,"Mike Trout grounds into a double play, third baseman Yuli Gurriel to second baseman Jose Altuve to first baseman Tyler White.   David Fletcher out at 2nd.    Mike Trout out at 1st.","R","R","R","HOU","LAA","X",5,"ground_ball",0,1,2019,-1.0121,1.4635,-0.6608,2.2318,NA,NA,664058,0,3,"Top",105.75,163.9,NA,NA,455139,NA,"190706_235448",6.09,-142.6399,-7.7425,-15.2396,32.2619,-10.5854,3.37,1.59,9,89,-14.4,98.321,2487,6.419,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.0809,0.116,0.1,0,1,0,0,2,18,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"FF",2019-07-06,97.4,-1.8895,5.9611,"Mike Trout",545361,543037,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","R","R","HOU","LAA","S",NA,NA,0,0,2019,-1.0751,1.4831,0.434,2.6454,NA,NA,664058,0,3,"Top",NA,NA,NA,NA,455139,NA,"190706_235426",8.7167,-141.4934,-6.7925,-16.4425,31.6646,-10.8702,3.37,1.59,NA,NA,NA,97.537,2491,6.417,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.0828,NA,NA,NA,NA,NA,NA,NA,18,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FT",2019-07-06,96.4,-2.0781,5.8979,"David Fletcher",664058,543037,"single","hit_into_play_no_out",NA,NA,NA,NA,2,"David Fletcher singles on a sharp ground ball to left fielder Josh Reddick.","R","R","R","HOU","LAA","X",7,"ground_ball",1,0,2019,-1.4699,1.1735,-0.2664,2.699,NA,NA,NA,0,3,"Top",74.46,117.07,NA,NA,455139,NA,"190706_235351",8.0821,-140.0971,-5.5348,-21.0098,31.2864,-15.8303,3.16,1.5,88,101.6,2.5,96.003,2373,6.106,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.3933,0.579,0.516,0.9,1,1,0,4,17,2,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",0
"SL",2019-07-06,89.1,-2.0289,6.1165,"David Fletcher",664058,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","R","R","HOU","LAA","B",NA,NA,0,0,2019,0.5658,0.3669,-0.1956,4.607,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,455139,NA,"190706_235329",3.3111,-129.7203,1.496,5.6585,24.9278,-28.6054,3.16,1.5,NA,NA,NA,88.587,2525,5.76,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.7399,NA,NA,NA,NA,NA,NA,NA,17,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF",2019-07-06,97.8,-1.9996,5.9296,"Luis Rengifo",650859,543037,"field_out","hit_into_play",NA,NA,NA,NA,2,"Luis Rengifo pops out to second baseman Jose Altuve in foul territory.","R","L","R","HOU","LAA","X",4,"popup",3,1,2019,-0.9868,1.507,0.1216,3.2195,NA,NA,592620,2,2,"Top",176.87,172.54,NA,NA,455139,NA,"190706_234459",7.9929,-142.1129,-5.273,-15.2021,32.4143,-10.7529,3.25,1.51,NA,80,69,97.812,2517,6.364,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.1357,0,0,0,1,0,0,3,13,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"FF",2019-07-06,98.7,-2.0086,5.9581,"Luis Rengifo",650859,543037,NA,"ball",NA,NA,NA,NA,12,NA,"R","L","R","HOU","LAA","B",NA,NA,2,1,2019,-1.1235,1.474,0.155,3.4653,NA,NA,592620,2,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234431",8.4377,-143.4095,-4.7075,-17.3214,32.7436,-11.1258,3.25,1.51,NA,NA,NA,98.317,2577,6.128,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.3712,NA,NA,NA,NA,NA,NA,NA,13,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-07-06,97.9,-1.9866,5.9714,"Luis Rengifo",650859,543037,NA,"called_strike",NA,NA,NA,NA,4,NA,"R","L","R","HOU","LAA","S",NA,NA,2,0,2019,-1.0402,1.5228,-0.6814,2.5696,NA,NA,592620,2,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234412",5.8775,-142.2366,-7.1404,-15.3611,32.0859,-10.2372,3.25,1.51,NA,NA,NA,97.568,2549,6.151,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.3483,NA,NA,NA,NA,NA,NA,NA,13,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"KC",2019-07-06,84.3,-1.9615,6.0209,"Luis Rengifo",650859,543037,NA,"blocked_ball",NA,NA,NA,NA,14,NA,"R","L","R","HOU","LAA","B",NA,NA,1,0,2019,0.4927,-0.8331,1.1435,1.0483,NA,NA,592620,2,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234347",6.1946,-122.5922,-3.5272,3.6534,24.1366,-39.9622,3.25,1.51,NA,NA,NA,83.509,2752,5.792,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.7075,NA,NA,NA,NA,NA,NA,NA,13,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-07-06,97.5,-2.19,5.9129,"Luis Rengifo",650859,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","HOU","LAA","B",NA,NA,0,0,2019,-0.9437,1.4704,-0.7396,3.9333,NA,NA,592620,2,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234330",6.0009,-141.7954,-3.1156,-13.95,32.7866,-12.1136,3.25,1.51,NA,NA,NA,96.891,2570,6,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.4999,NA,NA,NA,NA,NA,NA,NA,13,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-07-06,98.2,-2.1508,5.8787,"Dustin Garneau",572863,543037,"strikeout","swinging_strike",NA,NA,NA,NA,1,"Dustin Garneau strikes out swinging.","R","R","R","HOU","LAA","S",2,NA,1,2,2019,-1.1273,1.2791,-0.5402,3.335,NA,NA,592620,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234251",6.9727,-142.7945,-4.378,-17.0226,32.333,-13.8694,3.47,1.59,NA,NA,NA,98.328,2492,6.363,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.1367,NA,NA,0,1,0,0,NA,12,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"SL",2019-07-06,89.9,-1.8829,6.0505,"Dustin Garneau",572863,543037,NA,"ball",NA,NA,NA,NA,3,NA,"R","R","R","HOU","LAA","B",NA,NA,0,2,2019,0.5426,0.3707,0.5881,3.5621,NA,NA,592620,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234230",4.9666,-130.9352,-1.026,5.2498,25.0688,-27.953,3.47,1.59,NA,NA,NA,89.806,2550,5.974,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.5257,NA,NA,NA,NA,NA,NA,NA,12,3,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"SL",2019-07-06,90.1,-2.0313,6.0715,"Dustin Garneau",572863,543037,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","R","R","HOU","LAA","S",NA,NA,0,1,2019,0.3377,0.5033,0.6525,2.4287,NA,NA,592620,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234208",5.9336,-131.1279,-4.1906,2.7734,24.6595,-25.793,3.47,1.59,NA,NA,NA,90.163,2603,6.073,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.426,NA,NA,NA,NA,NA,NA,NA,12,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-07-06,95.8,-1.8351,5.9139,"Dustin Garneau",572863,543037,NA,"foul",NA,NA,NA,NA,6,NA,"R","R","R","HOU","LAA","S",NA,NA,0,0,2019,-0.5735,0.7752,0.5716,2.6068,NA,NA,592620,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234144",7.6865,-139.4657,-4.9655,-9.1151,27.821,-21.1187,3.47,1.59,211,75.3,28.2,96.635,2436,6.49,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.0098,NA,NA,NA,NA,NA,NA,NA,12,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"FF",2019-07-06,98.8,-2.0795,6.0042,"Jarrett Parker",592620,543037,"walk","ball",NA,NA,NA,NA,12,"Jarrett Parker walks.","R","L","R","HOU","LAA","B",NA,NA,3,2,2019,-0.952,1.5173,0.4862,3.9623,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234101",9.1864,-143.5736,-3.6369,-15.2438,32.6407,-10.5944,3.5,1.62,NA,NA,NA,98.749,2593,6.295,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.2044,NA,NA,0.7,1,0,0,NA,11,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"KC",2019-07-06,82.6,-2.0019,5.7709,"Jarrett Parker",592620,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","HOU","LAA","B",NA,NA,2,2,2019,0.9885,-1.2337,-0.1817,4.0937,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234041",2.2388,-119.8867,4.9895,8.7935,24.2309,-44.9886,3.5,1.62,NA,NA,NA,81.176,2862,5.568,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.9318,NA,NA,NA,NA,NA,NA,NA,11,6,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"FF",2019-07-06,99.9,-2.2705,5.92,"Jarrett Parker",592620,543037,NA,"foul",NA,NA,NA,NA,6,NA,"R","L","R","HOU","LAA","S",NA,NA,2,2,2019,-0.9709,1.456,0.4642,2.589,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_234011",9.7312,-144.9996,-7.1061,-15.8727,34.6911,-10.3943,3.5,1.62,NA,NA,NA,99.191,2485,6.088,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.411,NA,NA,NA,NA,NA,NA,NA,11,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"FF",2019-07-06,98.5,-2.0826,5.9753,"Jarrett Parker",592620,543037,NA,"swinging_strike",NA,NA,NA,NA,8,NA,"R","L","R","HOU","LAA","S",NA,NA,2,1,2019,-1.1375,1.5532,-0.0474,1.8417,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_233946",8.1158,-142.8461,-9.257,-17.3966,34.1936,-9.0867,3.5,1.62,NA,NA,NA,97.89,2570,6.222,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.2773,NA,NA,NA,NA,NA,NA,NA,11,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"FF",2019-07-06,97.6,-2.1781,5.9408,"Jarrett Parker",592620,543037,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","HOU","LAA","B",NA,NA,1,1,2019,-0.9967,1.4994,1.9214,1.6045,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_233925",13.1268,-141.1358,-9.365,-16.188,33.0228,-10.4899,3.5,1.62,NA,NA,NA,96.329,2456,5.974,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.526,NA,NA,NA,NA,NA,NA,NA,11,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"FF",2019-07-06,98.3,-2.1755,6.0209,"Jarrett Parker",592620,543037,NA,"ball",NA,NA,NA,NA,3,NA,"R","L","R","HOU","LAA","B",NA,NA,0,1,2019,-0.9937,1.5991,0.6986,3.4574,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_233906",10.0085,-142.6419,-5.0661,-15.8217,34.5191,-9.6247,3.5,1.62,NA,NA,NA,97.509,2642,6.114,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.385,NA,NA,NA,NA,NA,NA,NA,11,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"FF",2019-07-06,96.8,-2.195,6.037,"Jarrett Parker",592620,543037,NA,"foul",NA,NA,NA,NA,5,NA,"R","L","R","HOU","LAA","S",NA,NA,0,0,2019,-0.9968,1.4837,0.0934,2.8028,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,455139,NA,"190706_233848",8.2952,-140.4452,-6.3139,-14.9987,34.084,-11.559,3.5,1.62,184,78.8,24.8,95.832,2528,6.057,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.4422,NA,NA,NA,NA,NA,NA,NA,11,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FF",2019-07-06,97.3,-2.2869,6.0104,"Justin Bour",571506,543037,"field_out","hit_into_play",NA,NA,NA,NA,11,"Justin Bour grounds out softly, third baseman Yuli Gurriel to first baseman Tyler White.","R","L","R","HOU","LAA","X",5,"ground_ball",0,1,2019,-0.9485,1.4657,-1.5802,3.2821,NA,NA,NA,0,2,"Top",110.32,166.44,NA,NA,455139,NA,"190706_233808",4.0432,-141.5085,-5.0942,-13.5789,33.4911,-11.6963,3.53,1.7,6,71.5,-28.6,96.876,2527,6.162,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.3372,0.042,0.041,0,1,0,0,2,10,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"FF",2019-07-06,96.7,-2.0399,6.0557,"Justin Bour",571506,543037,NA,"foul_bunt",NA,NA,NA,NA,1,NA,"R","L","R","HOU","LAA","S",NA,NA,0,0,2019,-0.9405,1.6318,-0.5744,3.2223,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,455139,NA,"190706_233739",5.9834,-140.5648,-5.605,-13.6888,32.9344,-9.7831,3.53,1.7,4,70,-38,95.974,2557,6.006,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.4931,NA,NA,NA,NA,NA,NA,NA,10,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"FF",2019-07-06,98.7,-2.0323,5.9205,"Andrelton Simmons",592743,543037,"field_out","hit_into_play",NA,NA,NA,NA,5,"Andrelton Simmons grounds out, second baseman Jose Altuve to first baseman Tyler White.","R","R","R","HOU","LAA","X",4,"ground_ball",1,2,2019,-0.9539,1.489,0.04,2.5762,NA,660271,594777,2,1,"Top",132.17,131.9,NA,NA,455139,NA,"190706_232453",7.8118,-143.3451,-7.0404,-14.8924,33.7196,-10.3661,3.35,1.62,14,84,-9.7,98.253,2598,6.186,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.3137,0.134,0.123,0,1,0,0,2,5,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",0
"SL",2019-07-06,89.7,-1.8995,6.0788,"Andrelton Simmons",592743,543037,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","HOU","LAA","B",NA,NA,0,2,2019,0.5031,0.2593,1.2599,3.7127,NA,660271,594777,2,1,"Top",NA,NA,NA,NA,455139,NA,"190706_232422",6.7211,-130.5381,-0.4376,4.3657,25.7868,-29.3746,3.35,1.62,NA,NA,NA,89.354,2765,5.933,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.5666,NA,NA,NA,NA,NA,NA,NA,5,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"KC",2019-07-06,82.8,-1.8824,5.9523,"Andrelton Simmons",592743,543037,NA,"called_strike",NA,NA,NA,NA,3,NA,"R","R","R","HOU","LAA","S",NA,NA,0,1,2019,0.806,-1.2255,0.4091,2.9083,NA,660271,594777,2,1,"Top",NA,NA,NA,NA,455139,NA,"190706_232400",3.6522,-120.4138,1.9608,6.8635,26.1399,-44.5049,3.35,1.62,NA,NA,NA,81.807,2884,5.922,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.5779,NA,NA,NA,NA,NA,NA,NA,5,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"SL",2019-07-06,89.6,-2.0879,6.0405,"Andrelton Simmons",592743,543037,NA,"called_strike",NA,NA,NA,NA,9,NA,"R","R","R","HOU","LAA","S",NA,NA,0,0,2019,0.3671,0.2734,0.4505,1.8418,NA,660271,594777,2,1,"Top",NA,NA,NA,NA,455139,NA,"190706_232340",5.4528,-130.3247,-4.9386,3.0866,24.755,-28.3894,3.35,1.62,NA,NA,NA,89,2637,5.727,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.7726,NA,NA,NA,NA,NA,NA,NA,5,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"SL",2019-07-06,90.5,-2.0762,6.0151,"Kole Calhoun",594777,543037,"walk","ball",NA,NA,NA,NA,14,"Kole Calhoun walks.","R","L","R","HOU","LAA","B",NA,NA,3,2,2019,0.4395,0.4287,0.9206,1.6284,NA,660271,NA,2,1,"Top",NA,NA,NA,NA,455139,NA,"190706_232302",6.5113,-131.5703,-5.9076,3.7981,25.7589,-26.2837,3.04,1.43,NA,NA,NA,90.247,2670,6.013,565651,543037,455139,643603,514888,493329,608324,502210,545350,543807,54.487,NA,NA,0.7,1,0,0,NA,4,6,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
