"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel"
"FF",2019-07-12,94.3,-2.2276,5.8147,"Rhys Hoskins",656555,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","PHI","WSH","B",NA,NA,0,1,2019,-0.8013,1.2196,0.9615,2.3429,NA,NA,547180,2,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_222023",10.2347,-137.0361,-6.2065,-12.443,27.344,-15.2699,3.52,1.66,NA,NA,NA,95.776,2100,6.996,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.5035,NA,NA,NA,NA,NA,NA,NA,7,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FT",2019-07-12,93.9,-2.2958,5.8511,"Rhys Hoskins",656555,544931,NA,"called_strike",NA,NA,NA,NA,9,NA,"R","R","R","PHI","WSH","S",NA,NA,0,0,2019,-1.3976,0.8401,0.6545,2.0347,NA,NA,547180,2,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221957",10.9627,-136.4538,-6.1809,-20.2237,27.1475,-20.2579,3.52,1.66,NA,NA,NA,95.526,2101,7.088,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.4116,NA,NA,NA,NA,NA,NA,NA,7,1,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF",2019-07-12,95.5,-2.3424,5.7426,"Bryce Harper",547180,544931,"single","hit_into_play_no_out",NA,NA,NA,NA,12,"Bryce Harper singles on a fly ball to center fielder Victor Robles.","R","L","R","PHI","WSH","X",8,"fly_ball",2,2,2019,-0.8052,1.1467,0.4572,3.7528,NA,NA,NA,2,1,"Bot",97.53,99.21,NA,NA,435559,NA,"190712_221914",9.3814,-139.0612,-2.3289,-12.7629,29.7022,-16.5218,3.23,1.57,248,69.9,33.9,97.173,2072,7.096,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.4034,0.553,0.517,0.9,1,1,0,4,6,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"CU",2019-07-12,81.9,-2.3323,5.7786,"Bryce Harper",547180,544931,NA,"foul",NA,NA,NA,NA,8,NA,"R","L","R","PHI","WSH","S",NA,NA,2,2,2019,0.9934,-1.0758,0.1972,1.5834,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221823",3.7919,-119.122,-0.7289,8.5245,26.2359,-42.3938,3.23,1.57,NA,NA,NA,81.5,2841,6.379,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.1208,NA,NA,NA,NA,NA,NA,NA,6,6,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-07-12,96.3,-2.4864,5.7114,"Bryce Harper",547180,544931,NA,"foul",NA,NA,NA,NA,4,NA,"R","L","R","PHI","WSH","S",NA,NA,2,2,2019,-0.9592,1.1488,-0.367,2.5701,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221751",7.8829,-140.128,-5.4554,-14.5177,30.2406,-15.8356,3.23,1.57,NA,NA,NA,97.141,2194,6.668,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.832,NA,NA,NA,NA,NA,NA,NA,6,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"CU",2019-07-12,82.1,-2.4049,5.7966,"Bryce Harper",547180,544931,NA,"swinging_strike",NA,NA,NA,NA,9,NA,"R","L","R","PHI","WSH","S",NA,NA,2,1,2019,0.8933,-0.6724,0.5369,2.0348,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221723",4.9378,-119.5453,-0.662,7.5774,23.5988,-38.6994,3.23,1.57,NA,NA,NA,82.185,2711,6.365,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.1342,NA,NA,NA,NA,NA,NA,NA,6,4,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"CH",2019-07-12,88.7,-2.4897,5.8585,"Bryce Harper",547180,544931,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","PHI","WSH","B",NA,NA,1,1,2019,-1.3575,0.6407,-1.0824,0.9335,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221659",6.3792,-128.9007,-7.3847,-16.6933,26.9143,-23.5747,3.23,1.57,NA,NA,NA,89.39,1739,6.798,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.7013,NA,NA,NA,NA,NA,NA,NA,6,3,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"CH",2019-07-12,88.3,-2.3221,5.7889,"Bryce Harper",547180,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","PHI","WSH","B",NA,NA,0,1,2019,-1.3514,0.3085,0.404,0.44,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221635",9.7219,-128.3841,-7.7934,-17.3559,23.3082,-27.3451,3.23,1.57,NA,NA,NA,90.325,1593,7.296,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.2037,NA,NA,NA,NA,NA,NA,NA,6,2,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FT",2019-07-12,95,-2.4512,5.8409,"Bryce Harper",547180,544931,NA,"foul",NA,NA,NA,NA,7,NA,"R","L","R","PHI","WSH","S",NA,NA,0,0,2019,-1.3588,0.885,-0.4814,1.7044,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221600",8.2863,-138.0501,-7.2528,-19.3766,28.1127,-19.3566,3.23,1.57,114,80.1,9.1,95.897,2214,6.69,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.8099,NA,NA,NA,NA,NA,NA,NA,6,1,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"CU",2019-07-12,82.3,-2.4414,5.7776,"Jean Segura",516416,544931,"field_out","hit_into_play",NA,NA,NA,NA,14,"Jean Segura grounds out softly, pitcher Stephen Strasburg to first baseman Ryan Zimmerman.","R","R","R","PHI","WSH","X",1,"ground_ball",1,1,2019,1.1166,-0.7077,0.861,1.6118,NA,NA,NA,1,1,"Bot",129.33,192.78,NA,NA,435559,NA,"190712_221501",5.333,-119.804,-1.5317,9.6406,24.0752,-38.8796,3.18,1.51,1,65.3,-58.7,82.267,2833,6.337,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.1624,0.208,0.195,0,1,0,0,2,5,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Strategic",0
"FF",2019-07-12,95,-2.324,5.8442,"Jean Segura",516416,544931,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","PHI","WSH","B",NA,NA,0,1,2019,-0.7517,1.3683,1.3113,2.7891,NA,NA,NA,1,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221443",11.3475,-138.0443,-5.5582,-12.1285,27.4653,-13.2673,3.18,1.51,NA,NA,NA,96.33,2263,6.891,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.6086,NA,NA,NA,NA,NA,NA,NA,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"FT",2019-07-12,94,-2.42,5.8149,"Jean Segura",516416,544931,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","R","R","PHI","WSH","S",NA,NA,0,0,2019,-1.4231,0.9646,0.4659,2.2498,NA,NA,NA,1,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221427",10.8746,-136.5857,-5.8193,-20.6162,27.8731,-18.6791,3.18,1.51,NA,NA,NA,95.587,2302,7.12,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.3797,NA,NA,NA,NA,NA,NA,NA,5,1,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"CU",2019-07-12,82.2,-2.4232,5.8098,"Scott Kingery",664068,544931,"field_out","hit_into_play",NA,NA,NA,NA,9,"Scott Kingery grounds out, shortstop Trea Turner to first baseman Ryan Zimmerman.","R","R","R","PHI","WSH","X",6,"ground_ball",3,2,2019,0.8833,-0.7222,0.7944,1.5216,NA,NA,NA,0,1,"Bot",112.06,158.75,NA,NA,435559,NA,"190712_221350",5.5608,-119.404,-1.6526,7.0099,26.9067,-38.8245,3.41,1.56,6,63.3,-14,81.179,3015,6.083,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.4168,0.066,0.073,0,1,0,0,2,4,6,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",0
"CU",2019-07-12,82.4,-2.4896,5.8339,"Scott Kingery",664068,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","PHI","WSH","B",NA,NA,2,2,2019,0.9662,-0.8419,1.0028,1.1761,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221317",6.056,-119.8257,-2.3684,7.9839,24.9037,-39.9677,3.41,1.56,NA,NA,NA,82.138,2949,6.321,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.1783,NA,NA,NA,NA,NA,NA,NA,4,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF",2019-07-12,94.6,-2.3521,5.8126,"Scott Kingery",664068,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","PHI","WSH","B",NA,NA,1,2,2019,-0.6493,1.1433,2.2937,2.1476,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221254",13.7428,-137.1618,-6.5821,-11.119,26.3704,-16.1368,3.41,1.56,NA,NA,NA,96.071,2226,7.039,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.4609,NA,NA,NA,NA,NA,NA,NA,4,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"CU",2019-07-12,81.3,-2.3808,5.7621,"Scott Kingery",664068,544931,NA,"swinging_strike",NA,NA,NA,NA,14,NA,"R","R","R","PHI","WSH","S",NA,NA,1,1,2019,1.0494,-0.7366,0.9974,0.9971,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221229",5.5625,-118.3421,-2.6779,8.7414,22.3269,-38.7648,3.41,1.56,NA,NA,NA,81.13,2905,6.13,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.3692,NA,NA,NA,NA,NA,NA,NA,4,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"CU",2019-07-12,80.9,-2.4318,5.8579,"Scott Kingery",664068,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","PHI","WSH","B",NA,NA,0,1,2019,0.9713,-0.6699,1.4624,1.4914,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221208",6.8201,-117.6089,-1.7916,7.5901,23.0007,-38.2114,3.41,1.56,NA,NA,NA,80.496,2865,6.136,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.3633,NA,NA,NA,NA,NA,NA,NA,4,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF",2019-07-12,93.7,-2.4768,5.8519,"Scott Kingery",664068,544931,NA,"foul",NA,NA,NA,NA,6,NA,"R","R","R","PHI","WSH","S",NA,NA,0,0,2019,-0.8343,1.3519,0.7527,2.5019,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,435559,NA,"190712_221146",10.3421,-136.1922,-6.0553,-12.7797,28.0236,-13.8384,3.41,1.56,31,47.7,0.6,94.982,2153,6.955,567103,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.5448,NA,NA,NA,NA,NA,NA,NA,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FF",2019-07-18,94,-2.3694,5.6031,"Brian McCann",435263,544931,"single","hit_into_play_score",NA,NA,NA,NA,3,"Brian McCann singles on a sharp line drive to right fielder Adam Eaton.   Ozzie Albies scores.","R","L","R","ATL","WSH","X",9,"line_drive",2,1,2019,-0.6599,1.0832,0.4014,2.9943,645277,NA,NA,1,6,"Bot",187.94,56.06,NA,NA,435559,NA,"190719_015631",8.9094,-136.8765,-3.6611,-10.519,28.479,-17.3354,3.4012,1.7391,366,104.5,19.6,96.363,2227,7.477,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.0223,0.692,0.952,0.9,1,1,0,6,60,4,"4-Seam Fastball",2,10,2,10,10,2,2,10,"Standard","Standard",1
"FF",2019-07-18,95,-2.3635,5.5767,"Brian McCann",435263,544931,NA,"foul",NA,NA,NA,NA,5,NA,"R","L","R","ATL","WSH","S",NA,NA,2,0,2019,-0.7084,1.2637,-0.179,2.8561,645277,NA,NA,1,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_015555",7.3876,-138.2027,-4.3688,-10.8383,30.6855,-14.9902,3.4111,1.68,NA,NA,NA,95.749,2228,6.728,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.7719,NA,NA,NA,NA,NA,NA,NA,60,3,"4-Seam Fastball",2,10,2,10,10,2,2,10,"Standard","Standard",NA
"FF",2019-07-18,93.2,-2.2756,5.7294,"Brian McCann",435263,544931,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","ATL","WSH","B",NA,NA,1,0,2019,-0.6733,1.1709,-0.9828,3.8553,645277,NA,NA,1,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_015533",4.8381,-135.72,-1.6729,-9.4244,28.8125,-17.4137,3.4714,1.8401,NA,NA,NA,93.835,2190,6.555,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.9443,NA,NA,NA,NA,NA,NA,NA,60,2,"4-Seam Fastball",2,10,2,10,10,2,2,10,"Standard","Standard",NA
"CU",2019-07-18,81.7,-2.3802,5.6781,"Brian McCann",435263,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","ATL","WSH","B",NA,NA,0,0,2019,1.1722,-0.6817,0.989,1.6733,645277,NA,NA,1,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_015514",5.3395,-118.9673,-1.1265,10.0454,23.3984,-38.6268,3.3835,1.661,NA,NA,NA,81.718,2798,6.321,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.1787,NA,NA,NA,NA,NA,NA,NA,60,1,"Curveball",2,10,2,10,10,2,2,10,"Standard","Standard",NA
"CH",2019-07-18,87.5,-2.4266,5.6199,"Ozzie Albies",645277,544931,"triple","hit_into_play_score",NA,NA,NA,NA,8,"Ozzie Albies triples (4) on a line drive to right fielder Adam Eaton.   Josh Donaldson scores.","R","L","R","ATL","WSH","X",9,"line_drive",1,1,2019,-0.9104,0.2596,-0.0998,1.7857,NA,NA,518626,1,6,"Bot",215.92,112.82,NA,NA,435559,NA,"190719_015403",7.6046,-127.3313,-3.7187,-11.5959,24.7794,-28.7449,3.1969,1.54,134,94.5,7.4,88.596,1619,6.852,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.6472,0.571,0.53,1.6,1,1,2,4,59,3,"Changeup",1,10,1,10,10,1,1,10,"Standard","Standard",0
"CU",2019-07-18,80.6,-2.4064,5.697,"Ozzie Albies",645277,544931,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","ATL","WSH","B",NA,NA,0,1,2019,1.1268,-0.8165,-1.7867,2.1795,NA,NA,518626,1,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_015337",-0.7486,-117.4029,0.3691,10.5075,21.9878,-39.976,3.1239,1.6139,NA,NA,NA,80.567,2820,6.187,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.3126,NA,NA,NA,NA,NA,NA,NA,59,2,"Curveball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"CU",2019-07-18,79,-2.5008,5.7386,"Ozzie Albies",645277,544931,NA,"called_strike",NA,NA,NA,NA,11,NA,"R","L","R","ATL","WSH","S",NA,NA,0,0,2019,1.3118,-0.6349,-0.8709,2.8188,NA,NA,518626,1,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_015315",1.121,-115.0081,1.6283,11.3204,22.0649,-38.3015,3.0139,1.3914,NA,NA,NA,78.753,2828,6.17,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.3297,NA,NA,NA,NA,NA,NA,NA,59,1,"Curveball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"CH",2019-07-18,88.3,-2.4497,5.5259,"Nick Markakis",455976,544931,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Nick Markakis strikes out swinging.","R","L","R","ATL","WSH","S",2,NA,1,2,2019,-1.1326,-0.0061,-0.3999,1.2207,NA,NA,518626,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_015233",7.5781,-128.617,-4.5116,-14.5206,24.9556,-31.5246,3.51,1.7662,NA,NA,NA,90.251,1615,7.284,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.2156,NA,NA,0,1,0,0,NA,58,4,"Changeup",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"FF",2019-07-18,93,-2.2797,5.6582,"Nick Markakis",455976,544931,NA,"foul",NA,NA,NA,NA,2,NA,"R","L","R","ATL","WSH","S",NA,NA,1,1,2019,-0.7052,1.2009,-0.1187,3.3677,NA,NA,518626,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_015204",7.131,-135.3241,-2.7589,-10.2748,29.4123,-16.9201,3.5672,1.7881,NA,NA,NA,93.452,2211,6.55,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.95,NA,NA,NA,NA,NA,NA,NA,58,3,"4-Seam Fastball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"CH",2019-07-18,87.5,-2.488,5.5854,"Nick Markakis",455976,544931,NA,"called_strike",NA,NA,NA,NA,4,NA,"R","L","R","ATL","WSH","S",NA,NA,1,0,2019,-1.1451,-0.3192,-0.7927,2.6791,NA,NA,518626,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_015141",6.5922,-127.3661,-0.1973,-14.0852,26.1482,-35.8649,3.6559,1.7524,NA,NA,NA,88.622,1592,6.97,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.5298,NA,NA,NA,NA,NA,NA,NA,58,2,"Changeup",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"CU",2019-07-18,80.1,-2.4593,5.7019,"Nick Markakis",455976,544931,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","ATL","WSH","B",NA,NA,0,0,2019,1.1791,-0.7138,-1.0023,2.9194,NA,NA,518626,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_015120",1.007,-116.5751,1.8697,10.5181,21.1878,-39.2094,3.6493,1.7783,NA,NA,NA,80.021,2725,6.153,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.347,NA,NA,NA,NA,NA,NA,NA,58,1,"Curveball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"FF",2019-07-18,94.8,-2.3259,5.6771,"Josh Donaldson",518626,544931,"walk","ball",NA,NA,NA,NA,3,"Josh Donaldson walks.","R","R","R","ATL","WSH","B",NA,NA,3,2,2019,-0.7529,1.1856,0.471,3.4537,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_015038",9.087,-137.9514,-2.8658,-11.713,29.6393,-16.3772,3.3998,1.7025,NA,NA,NA,95.682,2214,6.72,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.7793,NA,NA,0.7,1,0,0,NA,57,7,"4-Seam Fastball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"FF",2019-07-18,95.5,-2.2278,5.6751,"Josh Donaldson",518626,544931,NA,"foul",NA,NA,NA,NA,6,NA,"R","R","R","ATL","WSH","S",NA,NA,3,2,2019,-0.701,1.0957,0.5284,2.3229,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_014957",8.9838,-138.8425,-5.7835,-11.2776,30.9802,-16.569,3.3718,1.6737,NA,NA,NA,96.667,2199,6.997,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.5027,NA,NA,NA,NA,NA,NA,NA,57,6,"4-Seam Fastball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"CU",2019-07-18,81.3,-2.4057,5.681,"Josh Donaldson",518626,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","ATL","WSH","B",NA,NA,2,2,2019,1.1922,-0.5814,0.9203,0.9721,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_014933",5.1777,-118.3267,-2.8405,10.248,22.4503,-37.3216,3.3746,1.676,NA,NA,NA,81.536,2762,6.426,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.0738,NA,NA,NA,NA,NA,NA,NA,57,5,"Curveball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"FF",2019-07-18,93.7,-2.3747,5.6493,"Josh Donaldson",518626,544931,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","ATL","WSH","B",NA,NA,1,2,2019,-0.7502,1.026,1.4908,2.7405,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_014908",11.7866,-136.1021,-4.1247,-12.0169,28.7674,-18.4532,3.3015,1.7312,NA,NA,NA,94.71,2199,6.893,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.6062,NA,NA,NA,NA,NA,NA,NA,57,4,"4-Seam Fastball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"CU",2019-07-18,82,-2.3858,5.6576,"Josh Donaldson",518626,544931,NA,"swinging_strike",NA,NA,NA,NA,6,NA,"R","R","R","ATL","WSH","S",NA,NA,1,1,2019,1.2065,-0.6991,0.4815,2.0693,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_014845",4.1615,-119.4975,-0.2438,10.7988,22.4454,-39.0477,3.2077,1.5427,NA,NA,NA,82.306,2823,6.358,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.142,NA,NA,NA,NA,NA,NA,NA,57,3,"Curveball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"CH",2019-07-18,87.1,-2.5063,5.7372,"Josh Donaldson",518626,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","ATL","WSH","B",NA,NA,0,1,2019,-1.1145,0.3461,0.3968,-0.0424,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_014817",9.3804,-126.4215,-8.5441,-13.9549,22.4163,-27.0052,3.1456,1.4797,NA,NA,NA,88.287,1744,6.879,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.6202,NA,NA,NA,NA,NA,NA,NA,57,2,"Changeup",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"FT",2019-07-18,93.1,-2.3986,5.7275,"Josh Donaldson",518626,544931,NA,"swinging_strike",NA,NA,NA,NA,14,NA,"R","R","R","ATL","WSH","S",NA,NA,0,0,2019,-1.2691,0.8413,0.1953,1.4277,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,435559,NA,"190719_014759",9.6612,-135.3344,-7.2842,-18.0688,27.6956,-20.1807,3.3764,1.7412,NA,NA,NA,94.663,2184,7.117,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.3824,NA,NA,NA,NA,NA,NA,NA,57,1,"2-Seam Fastball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"FF",2019-07-18,93.4,-2.3367,5.6194,"Freddie Freeman",518692,544931,"field_out","hit_into_play",NA,NA,NA,NA,3,"Freddie Freeman pops out to shortstop Trea Turner.","R","L","R","ATL","WSH","X",6,"popup",1,0,2019,-0.9458,1.1604,0.5654,3.3463,NA,NA,621020,2,5,"Bot",80.24,140.08,NA,NA,435559,NA,"190719_013352",9.6158,-135.8896,-2.7512,-13.7537,25.9174,-17.2009,3.5775,1.7725,NA,80,69,94.36,2347,6.571,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,53.9285,0,0,0,1,0,0,3,52,2,"4-Seam Fastball",1,10,1,10,10,1,1,10,"Standard","Standard",0
"FF",2019-07-18,93.6,-2.3513,5.6522,"Freddie Freeman",518692,544931,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","ATL","WSH","B",NA,NA,0,0,2019,-0.7866,1.1563,-0.4237,4.3369,NA,NA,621020,2,5,"Bot",NA,NA,NA,NA,435559,NA,"190719_013334",6.7469,-136.3395,-0.2835,-11.259,26.7508,-17.6979,3.5945,1.7879,NA,NA,NA,94.452,2304,6.492,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.0075,NA,NA,NA,NA,NA,NA,NA,52,1,"4-Seam Fastball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
"FT",2019-07-18,95.1,-2.3116,5.7178,"Dansby Swanson",621020,544931,"single","hit_into_play_no_out",NA,NA,NA,NA,3,"Dansby Swanson singles on a ground ball to third baseman Anthony Rendon.","R","R","R","ATL","WSH","X",5,"ground_ball",0,0,2019,-1.2109,0.8485,0.4653,2.9138,NA,NA,NA,2,5,"Bot",105.68,183.08,NA,NA,435559,NA,"190719_013231",10.0269,-138.2866,-3.6656,-17.7183,27.5295,-20.6146,3.4771,1.65,2,71.1,-61.2,95.758,2129,6.469,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.031,0.221,0.195,0.9,1,1,0,2,51,1,"2-Seam Fastball",1,10,1,10,10,1,1,10,"Standard","Standard",0
"FT",2019-07-18,94.8,-2.1964,5.6913,"Ronald Acuna Jr.",660670,544931,"double_play","hit_into_play",NA,NA,NA,NA,5,"Ronald Acuna lines into a double play, pitcher Stephen Strasburg to first baseman Ryan Zimmerman.   Johan Camargo out at 1st.","R","R","R","ATL","WSH","X",1,"line_drive",3,2,2019,-1.2459,0.6726,-0.2394,2.5855,NA,NA,622666,0,5,"Bot",128.7,180.66,NA,NA,435559,NA,"190719_013139",7.936,-137.9205,-4.0225,-17.6825,27.5459,-22.8669,3.4633,1.8125,97,92,6.1,95.527,2123,6.493,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.0069,0.545,0.474,0,1,0,0,4,50,6,"2-Seam Fastball",1,10,1,10,10,1,1,10,"Standard","Standard",0
"CU",2019-07-18,81.7,-2.4316,5.6298,"Ronald Acuna Jr.",660670,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","ATL","WSH","B",NA,NA,2,2,2019,1.1554,-0.7876,0.0732,1.1737,NA,NA,622666,0,5,"Bot",NA,NA,NA,NA,435559,NA,"190719_013114",3.4205,-118.9443,-1.921,10.2442,23.892,-39.4639,3.4768,1.7385,NA,NA,NA,81.696,2999,6.367,567214,544931,435559,475582,572821,543685,607208,665742,645302,594809,54.1329,NA,NA,NA,NA,NA,NA,NA,50,5,"Curveball",1,10,1,10,10,1,1,10,"Standard","Standard",NA
